,,,,Friends of Bibb County ALabama Pound,https://www.facebook.com/alabamapoundfriends/about?ref=page_internal,friendsofbibbcountyalpound@yahoo.com,,,
,,,"32.8067051839307, -86.60015481349073",The Humane Society Of Chilton County,http://www.chiltoncountyhumanesociety.org/,chiltonhumane@gmail.com,,,
,,,"33.1845253332131, -86.6279255163752",Shelby Humane ,https://www.shelbyhumane.org/,info@shelbyhumane.org,,,
,,,,Furever Friends of the South K-9 Rescue,https://www.ffosk9resq.org/,info@ffosk9resq.org,,,
,,,,CAAWA - Cullman Area Animal Welfare Association,http://www.caawarescue.com/,caawarescue@yahoo.com,,,
,,,,Bigbee Humane Society,https://www.facebook.com/bigbeehumanesociety/,bigbeehumane@gmail.com,,,
,,,"31.260565739515258, -85.33128194420249",Wiregrass Humane Society,https://www.wiregrasshumanesociety.com/,whsdothan@gmail.com,,,
,,,,Lake Martin Animal Sanctuary,https://lakemartinanimalsanctuary.com/,info@lakemartinanimalsanctuary.com,,,
,,,"31.299881473427902, -85.8009426297741",SOS Animal Shelter,https://www.sosshelter.com/,sosshelter1981@gmail.com,,,
,,,,"EAPL, Evergreen Animal Protective League",https://eapl.com/,eaplevergreen@eapl.com,,,
,,,,Baldwin Humane Society,https://www.baldwinhumane.org/,exdir@baldwinhumane.org,,,
,,,"30.507191119648468, -87.90273038980628",The Haven,https://www.havenforanimals.org/,info@havenforanimals.org,,,
,,,,"Pets Are Worth Saving, Inc.",https://shoalspaws.com/,shoalspaws@gmail.com,,,
,,,,"Wags and Whiskers Mobile, Al.",https://www.facebook.com/WagsAndWhiskersRescuePets/,Wagsandwhiskersrescuepets@yahoo.com,,,
,,,"39.77750491795006, -74.85233857708342","SOS Beagle Rescue, Inc",https://www.sosbeagles.org/,NJsosbeagles@googlegroups.com,TNSOSBeagles@googlegroups.com,,
,,,,God’s Feral Felines,https://www.gffcats.org/,info@GFFCats.org,,,
,,,,Changing 42 Animal Rescue,https://www.facebook.com/changing42animalrescue/,Changing42Rescue@yahoo.com,,,
,,,"34.4451924557018, -86.83342738995475",Morgan County Humane Society,https://www.morgancountyhumanesociety.com/,mchs@mail.com,,,
,,,,Pita & Pecan's Animal Refuge,https://www.pitapecans.org/,PitasPlaceARS@gmail.com,,,
,,,,Two by Two Animal Rescue,https://twobytworescue.com/,sonya@twobytworescue.com,,,
,,,"33.38979852563686, -86.80757868177838",Kitty Kat Haven & Rescue,https://kittykathavenrescue.org/,kittykathaven1@gmail.com,,,
,,,,Friends of Rescue Inc.,https://forrescue.net/,info@forrescue.net,,,
,,,"34.69128723263875, -86.6006868053246",Greater Huntsville Humane Society (GHHS),https://ghhs.org/,info@ghhs.org,,,
,,,,Huntsville Friends of Rabbits,https://www.huntsvillefriendsofrabbits.com/,huntsvillebunnies@hotmail.com,,,
,,,,Lifeline Pet Rescue,https://www.lifelinepetrescueofnorthalabama.org/,121lifeline@gmail.com,,,
,,,,Southern Skies Labrador Rescue & Adoption,http://www.southernskiesrescue.org/,info@southernskiesrescue.org,,,
,,,,"Rockin P Rescue, Inc.",https://rockinprescue.org/,rockinpadoption@gmail.com,,,
,,,,"Brindlee Mountain Animal Rescue, Inc.",,brindleemountainanimalrescue@gmail.com,,,
,,,,Chihuahua-Toy Breed Rescue & Retirement - Alabama Chapter,,chihuawa10@msn.com,,,
,,,,TLC Animal Organization,http://www.tlcpaws.org/,info@TLCPaws.org ,,,
,,,,All About Dogs Coastal Rescue,http://www.allaboutdogscr.com/,allaboutdogscr@gmail.com,,,
,,,,"Stray Love Foundation, Inc.",https://straylovefoundation.org/,info@StrayLoveFoundation.com,,,
,,,,Adopt A Kitty,http://adopt-a-kitty.org/,Stephen@adopt-a-kitty.org,,,
,,,,Aide for Animals,https://aideforanimals.org/,bhaas@aideforanimals.org,,,
,,,,Azalea City Cat Coalition,https://azaleacitycats.org/,susanyoung@azaleacitycats.org,,,
,,,,Friends of the Mobile Animal Shelter,https://fomaspets.org/,info@FOMASpets.org,,,
,,,,Krewe de Rescue,https://www.facebook.com/KreweDeRescue/,krewemobile@gmail.com,,,
,,,"30.70340277853494, -88.21516677782733",Mobile SPCA,https://www.mobilespca.org/,mobilespca@mobilespca.org,,,
,,,,Project Purr,http://www.projectpurr-al.com/,projectpurr@aol.com,,,
,,,,Save a Stray,https://www.saveastray.org/,info@saveastray.org,,,
,,,,STAR - Southern Treasures Animal Rescue,https://adoptstardogs.org/,maryann@adoptstardogs.org,,,
,,,,Helping Shepherds of Every Color Rescue,https://www.helpingshepherdsofeverycolor.com/,everycolorrescue@yahoo.com,,,
,,,,Alabama Society for the Prevention of Cruelty to Animals (Alabama SPCA),https://www.alabamaspca.org/,info@alabamaspca.org,,,
,,,,Another Option Cat Rescue (AOCR),http://aocr.weebly.com/,anotheroptioncatrescue@yahoo.com,,,
,,,,"New Hope Rescue, Inc",https://www.nhrescue.com/,NHRescueInc@gmail.com,,,
,,"33.552887254025805, -86.27541486120288","33.55431434859595, -86.27658660224178",ASPCI,https://www.aspci.org/,aspci.org@gmail.com,,,
,,,,East Alabama Humane Society,https://www.eahs4pets.com/,eahs4pets@yahoo.com,,,
,,,,PCS Pups Dog Rescue,https://www.pcspups.org/,hello@pcspups.org,paige@pcspups.org,,
,,,,Safe Haven,,melissautech@yahoo.com,,,
,,,,"ASHR - Alabama Siberian Husky Rescue, Inc.",,info@alsiberianhuskyrescue.com,,,
,,,"34.53194823094858, -84.53415848181709",Pickens Animal Rescue,https://www.pickensanimalrescue.org/,director@pickensanimalrescue.org,parinfo@pickensanimalrescue.org,,
,,,"33.4055237203298, -86.10906917760686",Homeless Animals Rescue Team - HART,https://www.facebook.com/HART.alabama/,info@HARTanimalrescue.org,,,
,,,,"The Shire Rescue & Sanctuary, Inc.",https://www.shirehaven.org/,theshirerescueandsanctuaryinc@gmail.com,,,
,,,,Animal Rescue Foundation,https://www.animalrescuemobile.org/,info@animalrescuemobile.org,,,
,,,,Third Coast Animal Rescue,https://www.facebook.com/thirdcoastanimalrescue/,thirdcoastanimalrescue@gmail.com,,,
,,,"34.92039139521553, -86.7295761637752","Challenger's House, Inc.",https://www.facebook.com/challengershouseofficial/,challengershouse@mchsi.com,,,
,,,"31.655565161144036, -85.95363705068122",Troy Animal Rescue Project,https://troyanimalrescueproject.org/,troyanimalrescueproject@gmail.com,,,
,,,,Must Love Paws,http://mustlovepawsrescue.com/,mlpsapps@yahoo.com,,,
,,,,Callie's Place,https://www.facebook.com/CalliesPlaceAL/,calliesplaceal@gmail.com,,,
,,,"33.24151905243566, -87.58186470514536",Humane Society Of West Al,https://www.humanesocietyofwa.org/,humaneswa@yahoo.com,,,
,,,,MCHS - Macon County Humane Society,https://www.maconhumane.org/,maconcountyhumanesociety@yahoo.com,,,
,,,"32.144794153607116, -85.68195856593466",Bullock County Humane Society,https://www.facebook.com/BullockBabies/,bullockcountyhumane@yahoo.com,,,
,,,"33.341471335033624, -85.52388337202132",Randolph County Animal Shelter,https://randolphshelter.org/,https://randolphshelter.org/contact-us,,,
,,,,,,,,,
,,UTAH,,,,,,,
,,,,PAAL - Parowan Animal Assistance League,,paal@parowanutahshelter.org,,,
,,,"37.68575734898197, -113.1282636588952",CEDAR ANIMAL RESCUE,,caretaker@infowest.com,,,
,,,"38.50038733934854, -109.46044735822879","Underdog Animal Rescue and Rehab-Moab, Utah",https://underdogrescuemoab.org/,animalcare@underdogrescuemoab.org,,,
,,,"40.50885691012125, -111.41190233456648",Paws for Life Utah,https://pflu.org/,kris@pflu.org,,,
,,,,Ivins No-Kill Animal Supporters (INKAS) ,https://inkas4pets.org/,inkas4pets@gmail.com,,,
,,,"37.141043676017595, -112.5431983449423",Best Friends Animal Society,https://bestfriends.org/,info@bestfriends.org,corporaterelations@bestfriends.org,,
,,,"41.73642852313119, -111.89102959478014",Cache Humane Society,https://cachehumane.org/,admin@cachehumane.org,,,
,,,,Four Paws Rescue,,scfourpaws@hotmail.com,,,
,,,"38.56478206806318, -109.53221856660345",Moab Animal Shelter,https://moabpets.org/,moabhumane@gmail.com,,,
,,,"40.72728803277045, -111.55179988789114",Nuzzles & Co.,https://nuzzlesandco.org/,contact@nuzzlesandco.org,,,
,,,"40.679411034523824, -111.88524801995777",Second Chance for Homeless Pets,https://www.utahpetadoptions.org/,info@utahpetadoptions.org,,,
,,,,Zion Animal Lovers,https://www.facebook.com/zionanimallovers/,Runzion48@gmail.com,,,
,,,"37.127509960839795, -113.60773890237643",PAWS Adoption Center,https://stgeorgepaws.org/,info@stgeorgepaws.org,,,
,,,,,,,,,
,,VERMONTH,,,,,,,
,,,"43.046350486877316, -73.16655689815191",Second Chance Animal Center,https://2ndchanceanimalcenter.org/,info@2ndchanceanimalcenter.org,,,
,,,"42.885729275964195, -72.58942815686943",Windham County Humane Society,https://www.windhamcountyhumane.org/,info@windhamcountyhumane.org,,,
,,,,"The Animal Rescue and Protection Society, Inc. (TARPS) ",http://tarpstheanimalprotectionsociety.blogspot.com/,shelter@tarpsanimalsheltervt.org,,,
,,,"43.95859841007247, -72.20486414561208","Willoughby Animal Rescue, Inc.",https://www.willoughbyrescue.org/,willoughbyrescue@gmail.com,,,
,,,"44.41235275129577, -71.72912272094388",Riverside Animal Rescue,http://www.riversideanimalrescue.org/,riversideanimalrescue@gmail.com,,,
,,,"44.000340011244695, -73.14465100037872","Homeward Bound, Addison County’s Humane Society",https://www.homewardboundanimals.org/,Jessica@homewardboundanimals.org,Hmanley@homewardboundanimals.org,,
,,,"44.25672492590459, -72.48525003570182",Central Vermont Humane Society,https://centralvermonthumane.org/,Info@CentralVermontHumane.org,,,
,,,"44.51918616306642, -72.62077964264381",North Country Animal League,https://www.ncal.com/,education@ncal.com,donations@ncal.com,,
,,,"44.8065046186783, -72.20843313425122",Pope Memorial Frontier Animal Shelter Inc,,animals@fasv.comcastbiz.net,,,
,,,"43.67650090836449, -73.02079378550674",Rutland County Humane Society,https://rchsvt.org/,rchs@rchsvt.org,,,
,,,"44.82260984968701, -73.0860838779425",Franklin County Animal Rescue,https://www.franklincountyanimalrescue.org/,info@fcarpets.org,,,
,,,"44.44423311786103, -73.21351246813096",Humane Society Of Chittenden County,https://www.hsccvt.org/,bestfriends@hsccvt.org,,,
,,,"43.2944026511812, -72.44833302974472",Springfield Humane Society,https://www.spfldhumane.org/,Spfldhumane@vermontel.net,,,
,,,,VINE Sanctuary,https://vinesanctuary.org/,info@vinesanctuary.org,,,
,,,"44.42179861725278, -71.99252920227687",Kingdom Animal Shelter,https://www.kingdomanimalshelter.com/,info@kingdomanimalshelter.com,,,
,,,"43.46913218822201, -72.52601868545524",Lucy Mackenzie Humane Society,https://www.lucymac.org/,jstanley@lucymac.org,,,
,,,,Long Trail Canine Rescue,https://longtraildogs.org/,lisa@longtraildogs.org,kmfrigault@gmail.com,,
,,,,All Breed Rescue,,allbreedvt@allbreedrescuevt.com ,,,
,,,,,,,,,
,,VIRGINIA,,,,,,,
,,,,"Animal Defense League of Washington County, Inc. ",https://www.adlwashcova.org/,info@adlwashcova.org,,,
,,,,Happy Tails Animal Rescue ,https://htar.org/,happytailsofwashcova@yahoo.com,,,
,,,"38.80526788697061, -77.10507652813628",Animal Welfare League of Alexandria,https://alexandriaanimals.org/,info@alexandriaanimals.org,,,
,,,"38.805542351054804, -77.07249586261561",King Street Cats,https://www.kingstreetcats.org/,contact@kingstreetcats.org,,,
,,,,Tails High,https://www.tailshigh.org/home/,meow@tailshigh.org,,,
,,,,"Til the End of Time Sanctuary, Inc.",https://www.tiltheendoftimesanctuary.com/,Lauriewalsh5@gmail.com,,,
,,,"38.84346382626862, -77.09302447117203",Animal Welfare League of Arlington,https://www.awla.org/,mail@awla.org,,,
,,,"38.801438138513326, -77.32970107688097",Homeward Trails Adoption Center,https://www.homewardtrails.org/,info@homewardtrails.org,,,
,,,"38.87293566118373, -77.15549308568109",Lost Dog & Cat Rescue Foundation,https://www.lostdogrescue.org/,giving@lostdogrescue.org,media@lostdogrescue.org,,
,,,"38.89660892727018, -77.13259920110706",Lucky Dog Animal Rescue,https://www.luckydoganimalrescue.org/home,info@luckydoganimalrescue.org,,,
,,,,"Metro Ferals, Inc.",http://www.metroferals.org/index.htm,http://www.metroferals.org/locations/index.php,,,
,,,,SPCA of Northern Virginia,https://spcanova.org/,information@spcanova.org,,,
,,,,BARK - Bandit's Adoption and Rescue of K-9s (Ashland),https://www.barkva.org/,info@barkva.org,Jesse@barkva.org,,
,,,,Hanover Humane Society,https://www.hanoverhumanesociety.org/,info@hanoverhumanesociety.org,,,
,,,,Animal HOPE Alliance (AHA),https://animalhopealliance.com/,animalhopealliance@hotmail.com,,,
,,,,Casey's House,http://www.caseyshouse.org/,info@caseyshouse.org,,,
,,,"37.19600209812731, -78.2271638203588",White Bird Appaloosa Horse Rescue,https://www.whitebirdapps.com/,whitebirdapps@gmail.com,,,
,,,"38.59777310915062, -77.62833359404348",Country Club Kennels & Training,https://www.countryclubkennels.com/,countryclubkennels@gmail.com,,,
,,,"38.0927275516458, -78.47374576910556",Charlottesville Albemarle SPCA,https://caspca.org/,info@caspca.org,,,
,,,, Society for the Prevention of Cruelty to Animals of Pittsylvania County,https://awlopc.rescuegroups.org/,spcaofpc@gmail.com,,,
,,,"37.11454237323624, -80.42393371260277",Humane Society of Montgomery County,http://www.hsmcshelter.com/,hsmcshelter@hotmail.com,,,
,,,"36.60013222681981, -78.55334959417502",Lake Country SPCA ,https://www.lakecountryspca.org/,lakecountryspca@yahoo.com,,,
,,,"38.931248797277526, -77.92898509968185",THEIR VOICE RESCUE,https://theirvoicerescue.org/,adopt@theirvoicerescue.org,,,
,,,"38.634769094313356, -77.43055204150302",Prince William County Animal Shelter,https://www.hasn.org/,info@pwhumane.org,,,
,,,,MUTT LOVE RESCUE,http://www.muttloverescue.org/,adopt@muttloverescue.org,,,
,,,,Homeless Animals Rescue Team ,https://hart90.org/,hart90office@hart90.org,HARTboardofdirectors@gmail.com,,
,,,,Humane Society of Fairfax County,https://hsfc.org/,pets@hsfc.org,,,
,,,,League for Animal Protection,,lapinformation@aol.com,,,
,,,,Central Virginia Regional Rescue,https://www.cvrrescue.org/,info@cvrrescue.org,,,
,,,"37.04846725162442, -79.88113405288239",Franklin County Humane Society,https://www.plannedpethoodrockymount.com/,donna@plannedpethoodrockymount.com,,,
,,,"38.2514866068804, -77.502402998562",Fredericksburg SPCA,https://fredspca.org/,info@fredspca.org,,,
,,,"38.93731892236386, -78.1563563886113",Humane Society of Warren County,https://humanesocietywarrencounty.com/,info@humanesocietywarrencounty.org,,,
,,,,Gloucester-Mathews Humane Society (GMHS),https://www.gmhumanesociety.org/,information@gmhumanesociety.org,,,
,,,"37.0650911202145, -76.39405216931193",Animal Aid Society,https://www.animalaidsociety.org/,contact@animala,,,
,,,"37.0248482014759, -76.32284978229606",The Cat Corner Inc.,http://www.thecatcornerinc.com/,info@thecatcornerinc.com,,,
,,,,Roanoke Valley Horse Rescue Inc.,https://www.rvhr.com/wordpress/,https://www.rvhr.com/wordpress/contact/,,,
,,,"38.42667614816832, -78.85318686739231",Anicira,https://anicira.org/,harrisonburg@anicira.org,,,
,,,"38.44806868439033, -78.86874621034875",Cat's Cradle,https://www.catscradleva.org/,catscradle@catscradleva.org,,,
,,,"37.89125455436033, -76.40529885220579",Friends of the Northumberland County Animal Shelter,https://www.friendsncas.org/,friendsncas@gmail.com,,,
,,,,"Cat Adoption and Rescue Efforts, Inc. (C.A.R.E.) ",https://care-cats.org/, board@care-cats.org,,,
,,,,Richardsons Rescue ,https://richardsonsrescuerva.org/main-page, richardsonsrescue@gmail.com,,,
,,,,Fancy Cats & Dogs Rescue Team,https://fancycats.org/,info@fancycats.org,,,
,,,,Highland County Humane Society ,https://highlandcountyhumanesociety.org/,info@highlandcountyhumanesociety.org,,,
,,,"39.26575391736675, -77.58682522069185",Equine Rescue League,https://www.equinerescueleague.org/,bubbasays2@aol.com,,,
,,,,Humane Society of loudoun county,https://humaneloudoun.org/,helpanimals@humaneloudoun.org,,,
,,,,Louisa Humane Society,https://www.louisahumanesociety.com/,info@louisahumanesociety.com,,,
,,,"37.796978835847355, -78.86104269121614",Almost Home PET Adoption Center,https://www.nelsonspca.org/,pets@nelsonspca.org,,,
,,,"37.37315628590139, -79.22723556496895",Lynchburg Humane Society,https://lynchburghumane.org/,pethelp@lynchburghumane.org,ashleyd@lynchburghumane.org,jill@lynchburghumane.org,
,,,"38.8641198486109, -77.86505616160159",Middleburg Humane Foundation,https://www.middleburghumane.org/,admin@middleburghumane.org,,,
,,,"36.64956115347299, -79.87248998859906",Martinsville Henry County SPCA ,https://www.spcamhc.org/,shelter@spcamhc.org,,,
,,,"38.948471425950146, -77.63095414307124",Friends of Homeless Animals (FOHA),https://foha.org/,foha_info@foha.org,,,
,,,"37.12266179870379, -78.32999615487451",Friends of Southside SPCA,https://southsidespca.org/,info@southsidespca.org,,,
,,,,"Feline Foundation of Greater Washington, Inc.",https://ffgw.org/,info@ffgw.org,,,
,,,,Wolf Trap Animal Rescue ,, foster.adopt@wtarescue.com,,,
